id,sentence_text,label,label_text,control,framework,criterion,source,seed_id,seed_text,validated
P00129,All inbound traffic is permitted through the firewall by default.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0022,The firewall allows all inbound traffic through by default.,False
P00130,The firewall's default setting allows all inbound traffic to pass through.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0022,The firewall allows all inbound traffic through by default.,False
P00131,Inbound traffic is permitted to pass through the firewall by default.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0022,The firewall allows all inbound traffic through by default.,False
P00132,The firewall's default configuration fails to restrict inbound traffic.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0022,The firewall allows all inbound traffic through by default.,False
P00133,Review of firewall settings has not been carried out since the system was implemented.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0023,The firewall settings have not been reviewed since the system was installed.,False
P00134,Firewall settings were not reviewed after the system was installed.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0023,The firewall settings have not been reviewed since the system was installed.,False
P00135,Fail to review firewall settings is a requirement and has not been met.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0023,The firewall settings have not been reviewed since the system was installed.,False
P00136,System firewall settings remain unreviewed since installation.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0023,The firewall settings have not been reviewed since the system was installed.,False
P00137,Non-compliance with security protocol is evident: firewall settings have not been reviewed since system activation.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0023,The firewall settings have not been reviewed since the system was installed.,False
P00138,No firewall review has taken place for over two years,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0024,No one has looked at the firewall rules in over two years.,False
P00139,The firewall rules have not been assessed since 2021,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0024,No one has looked at the firewall rules in over two years.,False
P00140,Firewall rules have not been reviewed for an excessively long period,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0024,No one has looked at the firewall rules in over two years.,False
P00141,A review of firewall rules has been significantly overdue for 2 years,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0024,No one has looked at the firewall rules in over two years.,False
P00142,The current firewall rules have not been evaluated in over 24 months,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0024,No one has looked at the firewall rules in over two years.,False
P00143,A review of the firewall rules has been conspicuously absent for nearly two years,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0024,No one has looked at the firewall rules in over two years.,False
P00144,The internet connection to the router's admin console is exposed and unsecured.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,admin console exposed to internet without protection,llm_paraphrase,S0025,The router's admin console can be reached from the internet without protection.,False
P00145,The router's admin console is accessible online without any measures in place to protect it.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,admin console exposed to internet without protection,llm_paraphrase,S0025,The router's admin console can be reached from the internet without protection.,False
P00146,Failure to secure the router's admin console online is a breach of policy.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,admin console exposed to internet without protection,llm_paraphrase,S0025,The router's admin console can be reached from the internet without protection.,False
P00147,The router's admin console is not adequately protected when accessed remotely.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,admin console exposed to internet without protection,llm_paraphrase,S0025,The router's admin console can be reached from the internet without protection.,False
P00148,The router's admin console is accessible via the internet without any security safeguards.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,admin console exposed to internet without protection,llm_paraphrase,S0025,The router's admin console can be reached from the internet without protection.,False
P00149,Internet access to the router's admin console is not adequately secured.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,admin console exposed to internet without protection,llm_paraphrase,S0025,The router's admin console can be reached from the internet without protection.,False
P00150,The use of the same Wi-Fi network by visitors and staff is not acceptable.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0026,Visitors and staff use the same Wi-Fi network with no separation between them.,False
P00151,Visitors and staff must use separate Wi-Fi connections.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0026,Visitors and staff use the same Wi-Fi network with no separation between them.,False
P00152,Separate Wi-Fi connections for visitors and staff are mandatory.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0026,Visitors and staff use the same Wi-Fi network with no separation between them.,False
P00153,Visitors and staff cannot share the same Wi-Fi network.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0026,Visitors and staff use the same Wi-Fi network with no separation between them.,False
P00154,The use of shared Wi-Fi for visitors and staff is strictly forbidden.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0026,Visitors and staff use the same Wi-Fi network with no separation between them.,False
P00155,Visitors and staff must access the internet separately.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0026,Visitors and staff use the same Wi-Fi network with no separation between them.,False
P00156,All ports on the router were left open during initial setup,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0027,All ports on the router were left open when the network was set up.,False
P00157,Ports on the router must be closed when the network is set up,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0027,All ports on the router were left open when the network was set up.,False
P00158,"During network setup, ports on the router should be closed",0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0027,All ports on the router were left open when the network was set up.,False
P00159,It is mandatory to close all ports on the router during initial setup,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0027,All ports on the router were left open when the network was set up.,False
P00160,The network setup process requires all ports on the router to be closed,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0027,All ports on the router were left open when the network was set up.,False
P00161,Ports on the router must be closed at the time of network setup,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0027,All ports on the router were left open when the network was set up.,False
P00162,The care records system lacked a firewall protection in place.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0028,There was no evidence of any firewall protecting the care records system.,False
