id,sentence_text,label,label_text,control,framework,criterion,source,seed_id,seed_text,validated
P00131,The firewall's default settings automatically allow all inbound traffic to proceed unimpeded.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0022,The firewall allows all inbound traffic through by default.,False
P00132,The firewall settings have not been updated since installation,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0023,The firewall settings have not been reviewed since the system was installed.,False
P00133,Review of firewall settings is due,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0023,The firewall settings have not been reviewed since the system was installed.,False
P00134,Firewall settings are overdue for review,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0023,The firewall settings have not been reviewed since the system was installed.,False
P00135,We have not reviewed firewall settings since initial installation,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0023,The firewall settings have not been reviewed since the system was installed.,False
P00136,Firewall settings are in need of a review,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0023,The firewall settings have not been reviewed since the system was installed.,False
P00137,Firewall settings have not been assessed since system deployment,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0023,The firewall settings have not been reviewed since the system was installed.,False
P00138,No firewall rules have been reviewed for over two years.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0024,No one has looked at the firewall rules in over two years.,False
P00139,The firewall configuration has not been assessed in over two years.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0024,No one has looked at the firewall rules in over two years.,False
P00140,We have not conducted a review of the firewall rules since over two years ago.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0024,No one has looked at the firewall rules in over two years.,False
P00141,Firewall rules have not been inspected in over two years.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0024,No one has looked at the firewall rules in over two years.,False
P00142,No update to the firewall rules has been made in over 24 months.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0024,No one has looked at the firewall rules in over two years.,False
P00143,The firewall configuration has not been evaluated since more than two years ago.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,firewall never reviewed or configured,llm_paraphrase,S0024,No one has looked at the firewall rules in over two years.,False
P00144,The router's admin console is accessible from the internet without adequate protection in place.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,admin console exposed to internet without protection,llm_paraphrase,S0025,The router's admin console can be reached from the internet without protection.,False
P00145,"Inadequate protection exists on the router's admin console, allowing internet access.",0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,admin console exposed to internet without protection,llm_paraphrase,S0025,The router's admin console can be reached from the internet without protection.,False
P00146,"The router's admin console is not properly secured, permitting public access.",0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,admin console exposed to internet without protection,llm_paraphrase,S0025,The router's admin console can be reached from the internet without protection.,False
P00147,Internet access is permitted to the router's admin console without sufficient security measures.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,admin console exposed to internet without protection,llm_paraphrase,S0025,The router's admin console can be reached from the internet without protection.,False
P00148,"The router's admin console is not sufficiently protected, allowing unauthorised internet access.",0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,admin console exposed to internet without protection,llm_paraphrase,S0025,The router's admin console can be reached from the internet without protection.,False
P00149,"The router's admin console lacks adequate security, enabling public access.",0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,admin console exposed to internet without protection,llm_paraphrase,S0025,The router's admin console can be reached from the internet without protection.,False
P00150,Visitors and staff must use the same Wi-Fi network to prevent data breaches and maintain confidentiality.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0026,Visitors and staff use the same Wi-Fi network with no separation between them.,False
P00151,The use of a shared Wi-Fi network by visitors and staff is strictly prohibited.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0026,Visitors and staff use the same Wi-Fi network with no separation between them.,False
P00152,Visitors and staff must not use the same Wi-Fi network for security reasons.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0026,Visitors and staff use the same Wi-Fi network with no separation between them.,False
P00153,"The Wi-Fi network is for staff use only, with no exceptions for visitors.",0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0026,Visitors and staff use the same Wi-Fi network with no separation between them.,False
P00154,All visitors and staff must use separate Wi-Fi connections to safeguard data.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0026,Visitors and staff use the same Wi-Fi network with no separation between them.,False
P00155,Visitors and staff are required to use separate Wi-Fi connections at all times.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0026,Visitors and staff use the same Wi-Fi network with no separation between them.,False
P00156,Ports on the router were left in the default configuration during network setup.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0027,All ports on the router were left open when the network was set up.,False
P00157,The router's port settings were not adequately secured during initial setup.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0027,All ports on the router were left open when the network was set up.,False
P00158,Inadequate port configuration was allowed during the initial network setup process.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0027,All ports on the router were left open when the network was set up.,False
P00159,Port settings on the router were not properly secured during the initial setup process.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0027,All ports on the router were left open when the network was set up.,False
P00160,"During network setup, the router's default port settings were not changed.",0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0027,All ports on the router were left open when the network was set up.,False
P00161,The router's port settings were not secured as required during the initial setup.,0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,inbound connections open or unrestricted,llm_paraphrase,S0027,All ports on the router were left open when the network was set up.,False
P00162,"No firewall protection was in place for the care records system,",0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0028,There was no evidence of any firewall protecting the care records system.,False
P00163,"No firewall was implemented to safeguard the care records system,",0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0028,There was no evidence of any firewall protecting the care records system.,False
P00164,"The care records system lacked a firewall for protection,",0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0028,There was no evidence of any firewall protecting the care records system.,False
P00165,"A firewall was not installed to secure the care records system,",0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0028,There was no evidence of any firewall protecting the care records system.,False
P00166,"The care records system did not have a firewall in place,",0,NON_COMPLIANT,CE1_Firewalls,Cyber Essentials,no firewall at the network boundary,llm_paraphrase,S0028,There was no evidence of any firewall protecting the care records system.,False
